square,AP-00,AP-01,AP-02,AP-03,AP-04,AP-05,AP-06,AP-07,AP-08,bestMAC
s-01,-28,-19,-32,-32,-66,-52,-52,-58,-58,D8:07:B6:6E:4E:F4
s-01,-28,-19,-50,-44,-66,-52,-52,-58,-56,D8:07:B6:6E:4E:F4
s-01,-30,-19,-60,-32,-66,-52,-52,-58,-56,D8:07:B6:6E:4E:F4
s-01,-30,-19,-32,-30,-66,-54,-52,-58,-56,D8:07:B6:6E:4E:F4
s-01,-30,-17,-30,-32,-58,-54,-50,-58,-56,D8:07:B6:6E:4E:F4
s-01,-30,-19,-32,-32,-58,-54,-50,-56,-56,D8:07:B6:6E:4E:F4
s-01,-30,-17,-60,-30,-56,-52,-50,-56,-56,D8:07:B6:6E:4E:F4
s-01,-30,-17,-32,-34,-56,-52,-50,-62,-58,D8:07:B6:6E:4E:F4
s-01,-30,-19,-30,-30,-62,-52,-50,-62,-58,D8:07:B6:6E:4E:F4
s-01,-30,-19,-32,-32,-62,-52,-50,-62,-58,D8:07:B6:6E:4E:F4
s-01,-30,-17,-32,-32,-62,-52,-52,-62,-56,D8:07:B6:6E:4E:F4
s-01,-30,-19,-32,-32,-62,-52,-52,-62,-58,D8:07:B6:6E:4E:F4
s-01,-30,-20,-30,-32,-60,-52,-52,-62,-58,D8:07:B6:6E:4E:F4
s-01,-30,-17,-32,-68,-68,-52,-50,-62,-58,D8:07:B6:6E:4E:F4
s-01,-30,-19,-32,-32,-68,-52,-52,-58,-58,D8:07:B6:6E:4E:F4
s-01,-30,-17,-32,-32,-58,-52,-50,-58,-58,D8:07:B6:6E:4E:F4
s-01,-30,-19,-32,-36,-58,-52,-50,-58,-58,D8:07:B6:6E:4E:F4
s-01,-30,-20,-32,-36,-58,-54,-50,-58,-56,D8:07:B6:6E:4E:F4
s-01,-28,-20,-28,-32,-62,-54,-50,-60,-54,D8:07:B6:6E:4E:F4
s-01,-28,-17,-32,-28,-62,-52,-50,-60,-54,D8:07:B6:6E:4E:F4
s-01,-30,-28,-32,-32,-62,-52,-50,-60,-54,D8:07:B6:6E:4E:F4
s-01,-30,-58,-30,-32,-62,-52,-50,-66,-54,98:DE:D0:8F:0A:38
s-01,-30,-17,-30,-32,-62,-52,-50,-60,-58,D8:07:B6:6E:4E:F4
s-01,-26,-19,-28,-32,-62,-56,-50,-58,-58,D8:07:B6:6E:4E:F4
s-01,-26,-19,-32,-32,-62,-54,-50,-58,-58,D8:07:B6:6E:4E:F4
s-01,-26,-19,-30,-32,-62,-54,-50,-58,-58,D8:07:B6:6E:4E:F4
s-01,-26,-80,-32,-30,-60,-54,-50,-58,-56,98:DE:D0:8F:0A:38
s-01,-26,-80,-32,-32,-60,-54,-50,-58,-56,98:DE:D0:8F:0A:38
s-01,-26,-19,-32,-32,-60,-54,-50,-58,-56,D8:07:B6:6E:4E:F4
s-01,-26,-17,-32,-32,-60,-54,-66,-68,-56,D8:07:B6:6E:4E:F4
s-01,-26,-19,-32,-44,-60,-54,-66,-68,-56,D8:07:B6:6E:4E:F4
s-01,-28,-17,-64,-64,-60,-56,-50,-60,-56,D8:07:B6:6E:4E:F4
s-01,-28,-19,-58,-56,-60,-52,-50,-56,-56,D8:07:B6:6E:4E:F4
s-01,-26,-44,-58,-32,-60,-52,-50,-56,-56,98:DE:D0:8F:0A:38
s-01,-28,-19,-32,-58,-60,-52,-50,-58,-58,D8:07:B6:6E:4E:F4
s-01,-28,-17,-32,-32,-60,-52,-50,-64,-58,D8:07:B6:6E:4E:F4
s-01,-28,-19,-32,-60,-62,-52,-50,-64,-58,D8:07:B6:6E:4E:F4
s-01,-28,-54,-32,-60,-62,-52,-50,-64,-58,98:DE:D0:8F:0A:38
s-01,-28,-19,-32,-30,-62,-50,-50,-56,-58,D8:07:B6:6E:4E:F4
s-01,-28,-17,-32,-32,-62,-52,-50,-56,-58,D8:07:B6:6E:4E:F4
s-01,-28,-56,-30,-32,-62,-52,-50,-56,-58,98:DE:D0:8F:0A:38
s-01,-28,-19,-28,-32,-54,-52,-50,-58,-58,D8:07:B6:6E:4E:F4
s-01,-32,-28,-32,-32,-46,-48,-46,-44,-64,D8:07:B6:6E:4E:F4
s-01,-30,-28,-56,-32,-48,-44,-46,-44,-56,D8:07:B6:6E:4E:F4
s-01,-28,-28,-24,-30,-50,-50,-46,-46,-56,D8:07:B6:6E:4F:80
s-01,-28,-28,-44,-30,-50,-48,-46,-46,-56,D8:07:B6:6E:4E:F4
s-01,-26,-28,-34,-30,-46,-48,-46,-50,-52,98:DE:D0:8F:0A:38
s-01,-30,-28,-46,-32,-48,-48,-46,-50,-56,D8:07:B6:6E:4E:F4
s-01,-30,-28,-44,-32,-48,-60,-46,-50,-56,D8:07:B6:6E:4E:F4
s-01,-32,-28,-30,-32,-48,-48,-46,-50,-56,D8:07:B6:6E:4E:F4
s-01,-32,-28,-28,-32,-48,-48,-58,-48,-52,D8:07:B6:6E:4E:F4
s-01,-32,-28,-48,-32,-48,-48,-48,-50,-52,D8:07:B6:6E:4E:F4
s-01,-28,-48,-68,-32,-48,-48,-48,-50,-56,98:DE:D0:8F:0A:38
s-01,-30,-48,-28,-32,-48,-48,-60,-62,-54,D8:07:B6:6E:4F:80
s-01,-30,-28,-28,-32,-48,-48,-60,-52,-56,D8:07:B6:6E:4E:F4
s-01,-28,-28,-28,-32,-46,-48,-60,-50,-56,D8:07:B6:6E:4E:F4
s-01,-28,-28,-28,-32,-46,-48,-48,-50,-56,D8:07:B6:6E:4E:F4
s-01,-44,-44,-28,-36,-48,-48,-48,-50,-54,D8:07:B6:6E:4F:80
s-01,-30,-28,-30,-36,-48,-48,-48,-50,-52,D8:07:B6:6E:4E:F4
s-01,-32,-28,-28,-32,-42,-50,-48,-50,-50,D8:07:B6:6E:4E:F4
s-01,-32,-28,-28,-32,-46,-50,-48,-50,-50,D8:07:B6:6E:4E:F4
s-01,-28,-28,-60,-32,-46,-50,-48,-48,-54,D8:07:B6:6E:4E:F4
s-01,-28,-28,-28,-46,-44,-46,-48,-50,-56,D8:07:B6:6E:4E:F4
s-01,-28,-28,-48,-30,-46,-46,-48,-52,-76,D8:07:B6:6E:4E:F4
s-01,-28,-28,-28,-30,-46,-60,-48,-66,-76,D8:07:B6:6E:4E:F4
s-01,-28,-28,-56,-64,-46,-60,-48,-50,-54,D8:07:B6:6E:4E:F4
s-01,-32,-28,-56,-32,-48,-60,-46,-50,-56,D8:07:B6:6E:4E:F4
s-01,-32,-28,-32,-52,-48,-60,-46,-50,-50,D8:07:B6:6E:4E:F4
s-01,-32,-28,-68,-44,-60,-60,-46,-48,-56,D8:07:B6:6E:4E:F4
s-01,-30,-28,-68,-32,-48,-50,-46,-50,-56,D8:07:B6:6E:4E:F4
s-01,-30,-28,-28,-32,-60,-46,-64,-50,-54,D8:07:B6:6E:4E:F4
s-01,-28,-28,-28,-32,-60,-46,-64,-50,-56,D8:07:B6:6E:4E:F4
s-01,-32,-28,-28,-32,-48,-46,-64,-48,-56,D8:07:B6:6E:4E:F4
s-01,-32,-28,-32,-32,-48,-46,-78,-48,-56,D8:07:B6:6E:4E:F4
s-01,-32,-28,-28,-56,-46,-50,-78,-66,-56,D8:07:B6:6E:4E:F4
s-01,-28,-28,-32,-68,-46,-50,-78,-50,-60,D8:07:B6:6E:4E:F4
s-01,-70,-28,-28,-32,-46,-50,-78,-50,-58,D8:07:B6:6E:4E:F4
s-01,-30,-28,-28,-32,-46,-50,-78,-50,-58,D8:07:B6:6E:4E:F4
s-01,-30,-28,-28,-60,-46,-48,-78,-50,-56,D8:07:B6:6E:4E:F4
s-01,-32,-28,-28,-60,-46,-48,-46,-52,-54,D8:07:B6:6E:4E:F4
s-01,-32,-28,-28,-34,-46,-48,-46,-68,-54,D8:07:B6:6E:4E:F4
s-01,-30,-28,-26,-32,-60,-48,-46,-48,-54,D8:07:B6:6E:4F:80
s-01,-30,-28,-28,-32,-60,-48,-46,-48,-56,D8:07:B6:6E:4E:F4
s-01,-32,-30,-28,-32,-46,-48,-46,-50,-50,D8:07:B6:6E:4F:80
s-01,-32,-28,-60,-30,-46,-48,-46,-50,-50,D8:07:B6:6E:4E:F4
s-01,-32,-28,-76,-52,-48,-50,-46,-50,-56,D8:07:B6:6E:4E:F4
s-01,-30,-28,-28,-32,-48,-50,-46,-50,-56,D8:07:B6:6E:4E:F4
s-01,-30,-28,-68,-32,-48,-50,-46,-50,-56,D8:07:B6:6E:4E:F4
s-01,-30,-28,-30,-32,-46,-50,-46,-50,-52,D8:07:B6:6E:4E:F4
s-01,-30,-28,-28,-32,-48,-50,-46,-50,-52,D8:07:B6:6E:4E:F4
s-01,-30,-60,-30,-32,-48,-48,-44,-50,-62,98:DE:D0:8F:0A:38
s-01,-30,-28,-28,-32,-48,-48,-44,-50,-56,D8:07:B6:6E:4E:F4
s-01,-30,-28,-28,-68,-46,-48,-44,-60,-52,D8:07:B6:6E:4E:F4
s-01,-30,-28,-28,-32,-48,-48,-44,-54,-50,D8:07:B6:6E:4E:F4
s-01,-30,-28,-28,-32,-48,-48,-44,-52,-54,D8:07:B6:6E:4E:F4
s-01,-30,-28,-28,-32,-46,-48,-46,-54,-54,D8:07:B6:6E:4E:F4
s-01,-30,-28,-30,-32,-48,-48,-46,-54,-52,D8:07:B6:6E:4E:F4
s-01,-30,-28,-28,-60,-46,-44,-46,-54,-52,D8:07:B6:6E:4E:F4
s-01,-30,-28,-28,-32,-46,-44,-46,-54,-54,D8:07:B6:6E:4E:F4
s-01,-30,-28,-28,-44,-46,-48,-46,-54,-58,D8:07:B6:6E:4E:F4
s-01,-32,-28,-28,-32,-46,-48,-46,-48,-56,D8:07:B6:6E:4E:F4
s-01,-32,-28,-28,-32,-46,-44,-46,-48,-56,D8:07:B6:6E:4E:F4
s-01,-32,-28,-28,-32,-46,-48,-46,-48,-52,D8:07:B6:6E:4E:F4
s-01,-30,-64,-28,-32,-46,-48,-46,-48,-52,D8:07:B6:6E:4F:80
s-01,-32,-28,-28,-32,-46,-48,-46,-48,-56,D8:07:B6:6E:4E:F4
s-01,-30,-28,-30,-32,-48,-48,-46,-48,-50,D8:07:B6:6E:4E:F4
s-01,-30,-28,-60,-32,-60,-48,-46,-50,-56,D8:07:B6:6E:4E:F4
s-01,-30,-28,-28,-32,-60,-48,-46,-50,-52,D8:07:B6:6E:4E:F4
s-01,-30,-28,-28,-56,-46,-48,-46,-52,-56,D8:07:B6:6E:4E:F4
s-01,-30,-28,-28,-32,-46,-48,-46,-52,-52,D8:07:B6:6E:4E:F4
s-01,-30,-28,-28,-32,-48,-48,-50,-72,-56,D8:07:B6:6E:4E:F4
s-01,-30,-30,-28,-32,-48,-48,-50,-72,-54,D8:07:B6:6E:4F:80
s-01,-30,-28,-28,-32,-60,-48,-70,-72,-56,D8:07:B6:6E:4E:F4
s-01,-32,-28,-28,-32,-60,-48,-70,-50,-56,D8:07:B6:6E:4E:F4
s-01,-30,-28,-28,-30,-60,-48,-70,-50,-54,D8:07:B6:6E:4E:F4
s-01,-30,-28,-56,-32,-60,-48,-56,-50,-56,D8:07:B6:6E:4E:F4
s-01,-30,-28,-60,-32,-60,-48,-56,-50,-56,D8:07:B6:6E:4E:F4
s-01,-32,-28,-32,-32,-60,-48,-56,-48,-56,D8:07:B6:6E:4E:F4
s-01,-30,-60,-28,-32,-60,-48,-56,-60,-56,D8:07:B6:6E:4F:80
s-01,-32,-28,-28,-32,-60,-48,-56,-46,-56,D8:07:B6:6E:4E:F4
s-01,-28,-30,-28,-32,-48,-48,-40,-48,-58,98:DE:D0:8F:0A:38
s-01,-28,-84,-28,-32,-72,-48,-40,-52,-56,98:DE:D0:8F:0A:38
s-01,-28,-84,-26,-76,-44,-48,-40,-50,-56,D8:07:B6:6E:4F:80
s-01,-28,-26,-28,-64,-44,-48,-40,-78,-56,D8:07:B6:6E:4E:F4
s-01,-28,-28,-28,-32,-52,-48,-40,-52,-56,D8:07:B6:6E:4E:F4
s-01,-26,-30,-28,-32,-60,-48,-62,-52,-56,98:DE:D0:8F:0A:38
s-01,-32,-30,-28,-32,-60,-48,-62,-66,-54,D8:07:B6:6E:4F:80
s-01,-28,-28,-28,-32,-48,-48,-46,-66,-60,D8:07:B6:6E:4E:F4
s-01,-28,-28,-28,-32,-46,-48,-46,-50,-56,D8:07:B6:6E:4E:F4
s-01,-32,-28,-28,-32,-46,-48,-48,-52,-60,D8:07:B6:6E:4E:F4
s-01,-26,-28,-28,-32,-46,-48,-48,-52,-56,98:DE:D0:8F:0A:38
s-01,-26,-28,-28,-32,-46,-48,-58,-50,-52,98:DE:D0:8F:0A:38
s-01,-60,-80,-52,-32,-58,-48,-58,-50,-54,D8:07:B6:6E:4E:0A
s-01,-30,-28,-52,-32,-58,-48,-46,-52,-56,D8:07:B6:6E:4E:F4
s-01,-30,-28,-52,-32,-58,-48,-46,-50,-56,D8:07:B6:6E:4E:F4
s-01,-30,-28,-52,-32,-48,-48,-46,-50,-54,D8:07:B6:6E:4E:F4
s-01,-32,-26,-52,-62,-48,-46,-46,-52,-54,D8:07:B6:6E:4E:F4
s-01,-32,-30,-28,-32,-48,-48,-46,-50,-54,D8:07:B6:6E:4F:80
s-01,-32,-28,-28,-34,-48,-46,-46,-52,-56,D8:07:B6:6E:4E:F4
s-01,-28,-28,-28,-32,-48,-50,-46,-50,-54,D8:07:B6:6E:4E:F4
s-01,-28,-48,-28,-32,-48,-50,-46,-50,-52,98:DE:D0:8F:0A:38
s-01,-32,-28,-28,-32,-68,-50,-46,-52,-56,D8:07:B6:6E:4E:F4
s-01,-32,-28,-28,-32,-68,-52,-46,-50,-56,D8:07:B6:6E:4E:F4
s-01,-28,-28,-28,-32,-68,-38,-46,-50,-54,D8:07:B6:6E:4E:F4
s-01,-28,-28,-28,-32,-68,-38,-46,-52,-56,D8:07:B6:6E:4E:F4
s-01,-28,-30,-28,-32,-48,-48,-46,-52,-60,98:DE:D0:8F:0A:38
s-01,-30,-28,-28,-32,-48,-48,-46,-52,-56,D8:07:B6:6E:4E:F4
s-01,-42,-28,-26,-32,-48,-48,-46,-52,-54,D8:07:B6:6E:4F:80
s-01,-32,-28,-26,-32,-48,-48,-46,-52,-56,D8:07:B6:6E:4F:80
s-01,-32,-28,-28,-32,-46,-48,-46,-52,-56,D8:07:B6:6E:4E:F4
s-01,-32,-28,-54,-32,-46,-48,-46,-46,-56,D8:07:B6:6E:4E:F4
s-01,-32,-28,-68,-32,-50,-48,-46,-54,-52,D8:07:B6:6E:4E:F4
s-01,-32,-48,-32,-30,-50,-52,-42,-52,-52,D8:07:B6:6E:4E:0A
s-01,-28,-28,-30,-44,-50,-46,-42,-52,-58,D8:07:B6:6E:4E:F4
s-01,-28,-28,-68,-60,-46,-46,-42,-58,-52,D8:07:B6:6E:4E:F4
s-01,-28,-28,-28,-32,-46,-46,-42,-58,-58,D8:07:B6:6E:4E:F4
s-01,-28,-32,-28,-32,-46,-46,-42,-52,-60,98:DE:D0:8F:0A:38
s-01,-32,-32,-60,-30,-48,-48,-42,-48,-60,D8:07:B6:6E:4E:0A
s-01,-30,-32,-24,-56,-48,-48,-44,-50,-56,D8:07:B6:6E:4F:80
s-01,-32,-28,-28,-60,-48,-48,-44,-48,-62,D8:07:B6:6E:4E:F4
s-01,-32,-52,-28,-60,-48,-48,-44,-58,-54,D8:07:B6:6E:4F:80
s-01,-32,-30,-28,-30,-48,-48,-44,-52,-56,D8:07:B6:6E:4F:80
s-01,-30,-60,-28,-30,-48,-48,-44,-52,-58,D8:07:B6:6E:4F:80
s-01,-30,-30,-28,-30,-48,-48,-44,-50,-58,D8:07:B6:6E:4F:80
s-01,-30,-30,-28,-30,-74,-48,-44,-50,-56,D8:07:B6:6E:4F:80
s-01,-30,-30,-28,-30,-46,-50,-44,-44,-58,D8:07:B6:6E:4F:80
s-01,-30,-30,-72,-30,-48,-48,-48,-50,-54,D8:07:B6:6E:4E:F4
s-01,-32,-30,-28,-30,-48,-46,-48,-52,-58,D8:07:B6:6E:4F:80
s-01,-28,-32,-28,-30,-48,-46,-48,-48,-58,98:DE:D0:8F:0A:38
s-01,-32,-28,-30,-30,-48,-48,-44,-52,-54,D8:07:B6:6E:4E:F4
s-01,-28,-30,-28,-60,-48,-48,-42,-50,-56,98:DE:D0:8F:0A:38
s-01,-28,-30,-32,-30,-48,-50,-70,-50,-58,98:DE:D0:8F:0A:38
s-01,-30,-30,-30,-30,-48,-50,-70,-50,-70,D8:07:B6:6E:4E:F4
s-01,-30,-30,-28,-30,-48,-48,-64,-50,-60,D8:07:B6:6E:4F:80
s-01,-28,-28,-28,-30,-48,-48,-44,-50,-56,D8:07:B6:6E:4E:F4
s-01,-32,-28,-28,-26,-48,-48,-44,-50,-58,D8:07:B6:6E:4E:0A
s-01,-34,-38,-28,-30,-48,-48,-44,-48,-60,D8:07:B6:6E:4F:80
s-01,-26,-28,-28,-54,-70,-48,-44,-50,-60,98:DE:D0:8F:0A:38
s-01,-26,-30,-28,-30,-46,-48,-44,-50,-58,98:DE:D0:8F:0A:38
s-01,-48,-28,-28,-52,-48,-48,-44,-50,-72,D8:07:B6:6E:4E:F4
s-01,-28,-32,-28,-30,-52,-50,-44,-50,-56,98:DE:D0:8F:0A:38
s-01,-32,-28,-28,-30,-48,-50,-44,-48,-56,D8:07:B6:6E:4E:F4
s-01,-32,-28,-28,-32,-48,-50,-46,-50,-56,D8:07:B6:6E:4E:F4
s-01,-32,-28,-32,-32,-50,-48,-46,-50,-56,D8:07:B6:6E:4E:F4
s-01,-32,-28,-28,-30,-68,-48,-46,-50,-58,D8:07:B6:6E:4E:F4
s-01,-32,-32,-28,-60,-48,-48,-46,-50,-58,D8:07:B6:6E:4F:80
s-01,-32,-30,-30,-26,-48,-48,-44,-50,-56,D8:07:B6:6E:4E:0A
s-01,-28,-60,-32,-26,-48,-60,-44,-62,-54,D8:07:B6:6E:4E:0A
s-01,-28,-28,-28,-26,-48,-60,-44,-50,-60,D8:07:B6:6E:4E:0A
s-01,-32,-60,-28,-72,-48,-48,-60,-60,-60,D8:07:B6:6E:4F:80
s-01,-32,-28,-32,-30,-46,-48,-60,-50,-60,D8:07:B6:6E:4E:F4
s-01,-32,-28,-26,-60,-60,-48,-60,-48,-56,D8:07:B6:6E:4F:80
s-01,-32,-28,-28,-30,-60,-46,-42,-54,-62,D8:07:B6:6E:4E:F4
s-01,-32,-28,-28,-30,-60,-48,-42,-48,-52,D8:07:B6:6E:4E:F4
s-01,-32,-28,-28,-28,-60,-48,-42,-48,-58,D8:07:B6:6E:4E:F4
s-01,-32,-28,-60,-32,-60,-48,-42,-48,-56,D8:07:B6:6E:4E:F4
s-01,-30,-28,-28,-32,-72,-48,-42,-48,-56,D8:07:B6:6E:4E:F4
s-01,-34,-28,-68,-28,-48,-48,-44,-50,-54,D8:07:B6:6E:4E:F4
s-01,-34,-28,-28,-30,-52,-50,-44,-50,-60,D8:07:B6:6E:4E:F4
s-01,-34,-28,-32,-28,-74,-60,-44,-54,-52,D8:07:B6:6E:4E:F4
s-01,-34,-28,-28,-30,-74,-50,-44,-48,-60,D8:07:B6:6E:4E:F4
s-01,-34,-76,-28,-30,-50,-50,-44,-46,-58,D8:07:B6:6E:4F:80
s-01,-34,-76,-24,-32,-50,-48,-44,-46,-58,D8:07:B6:6E:4F:80
s-01,-34,-28,-28,-30,-48,-48,-44,-46,-60,D8:07:B6:6E:4E:F4
s-01,-32,-28,-28,-30,-46,-48,-44,-50,-54,D8:07:B6:6E:4E:F4
s-01,-34,-28,-28,-44,-46,-48,-44,-50,-52,D8:07:B6:6E:4E:F4
s-01,-34,-28,-32,-44,-46,-64,-44,-50,-56,D8:07:B6:6E:4E:F4
s-01,-32,-28,-28,-56,-48,-50,-44,-52,-76,D8:07:B6:6E:4E:F4
s-01,-32,-30,-28,-30,-68,-48,-66,-48,-54,D8:07:B6:6E:4F:80
s-01,-32,-68,-28,-30,-68,-48,-66,-48,-54,D8:07:B6:6E:4F:80
s-01,-32,-28,-28,-32,-48,-48,-66,-60,-56,D8:07:B6:6E:4E:F4
s-01,-32,-28,-28,-32,-70,-48,-66,-50,-60,D8:07:B6:6E:4E:F4
s-01,-34,-28,-28,-30,-48,-48,-60,-48,-58,D8:07:B6:6E:4E:F4
s-01,-34,-28,-26,-36,-48,-48,-42,-52,-64,D8:07:B6:6E:4F:80
s-01,-34,-28,-28,-36,-70,-46,-42,-50,-76,D8:07:B6:6E:4E:F4
s-01,-28,-28,-60,-36,-46,-46,-42,-60,-60,D8:07:B6:6E:4E:F4
s-01,-48,-32,-28,-36,-46,-50,-42,-48,-56,D8:07:B6:6E:4F:80
s-01,-48,-84,-60,-30,-46,-50,-42,-50,-78,D8:07:B6:6E:4E:0A
s-01,-36,-84,-60,-30,-76,-48,-42,-50,-58,D8:07:B6:6E:4E:0A
s-01,-28,-28,-28,-30,-46,-60,-42,-52,-58,D8:07:B6:6E:4E:F4
s-01,-32,-28,-28,-36,-76,-50,-42,-50,-58,D8:07:B6:6E:4E:F4
s-01,-34,-76,-28,-28,-76,-50,-42,-50,-54,D8:07:B6:6E:4E:0A
s-01,-34,-30,-28,-28,-48,-50,-44,-50,-58,D8:07:B6:6E:4E:0A
s-01,-34,-28,-28,-30,-46,-50,-44,-50,-56,D8:07:B6:6E:4E:F4
s-01,-30,-28,-28,-72,-48,-46,-44,-50,-58,D8:07:B6:6E:4E:F4
s-01,-28,-30,-28,-32,-48,-48,-44,-50,-58,98:DE:D0:8F:0A:38
s-01,-34,-30,-30,-30,-46,-48,-42,-50,-58,D8:07:B6:6E:4E:F4
s-01,-34,-30,-30,-30,-44,-48,-42,-48,-58,D8:07:B6:6E:4E:F4
s-01,-34,-28,-28,-60,-44,-48,-46,-50,-56,D8:07:B6:6E:4E:F4
s-01,-44,-28,-28,-32,-44,-48,-42,-50,-56,D8:07:B6:6E:4E:F4
s-01,-44,-30,-28,-32,-46,-48,-68,-48,-56,D8:07:B6:6E:4F:80
s-01,-44,-28,-28,-30,-46,-48,-68,-48,-54,D8:07:B6:6E:4E:F4
s-01,-28,-28,-28,-30,-46,-48,-68,-48,-54,D8:07:B6:6E:4E:F4
s-01,-34,-28,-28,-32,-46,-48,-48,-46,-54,D8:07:B6:6E:4E:F4
s-01,-34,-28,-28,-60,-46,-48,-42,-50,-54,D8:07:B6:6E:4E:F4
s-01,-34,-28,-30,-28,-48,-48,-42,-50,-54,D8:07:B6:6E:4E:F4
s-01,-34,-28,-30,-30,-50,-50,-42,-50,-54,D8:07:B6:6E:4E:F4
s-01,-28,-28,-28,-30,-46,-50,-42,-50,-54,D8:07:B6:6E:4E:F4
s-01,-28,-62,-28,-32,-42,-74,-42,-50,-54,98:DE:D0:8F:0A:38
s-01,-28,-62,-28,-30,-42,-74,-42,-50,-62,98:DE:D0:8F:0A:38
s-01,-34,-46,-26,-30,-42,-48,-42,-50,-58,D8:07:B6:6E:4F:80
s-01,-34,-32,-30,-32,-42,-48,-42,-48,-58,D8:07:B6:6E:4F:80
s-01,-34,-28,-28,-68,-42,-48,-42,-48,-60,D8:07:B6:6E:4E:F4
s-01,-28,-70,-30,-32,-42,-48,-44,-48,-60,98:DE:D0:8F:0A:38
s-01,-30,-30,-30,-60,-42,-48,-42,-46,-58,D8:07:B6:6E:4E:F4
s-01,-30,-64,-28,-60,-42,-48,-42,-50,-56,D8:07:B6:6E:4F:80
s-01,-30,-28,-28,-60,-48,-48,-42,-50,-56,D8:07:B6:6E:4E:F4
s-01,-34,-30,-28,-44,-48,-46,-42,-50,-58,D8:07:B6:6E:4F:80
s-01,-28,-44,-28,-30,-46,-46,-42,-48,-58,98:DE:D0:8F:0A:38
s-01,-28,-28,-28,-30,-48,-48,-42,-48,-58,D8:07:B6:6E:4E:F4
s-01,-34,-28,-26,-30,-48,-48,-42,-50,-58,D8:07:B6:6E:4F:80
s-01,-34,-28,-60,-30,-48,-48,-42,-50,-60,D8:07:B6:6E:4E:F4
s-01,-34,-28,-28,-32,-48,-48,-42,-50,-60,D8:07:B6:6E:4E:F4
s-01,-34,-28,-28,-60,-48,-48,-42,-50,-60,D8:07:B6:6E:4E:F4
s-01,-34,-28,-28,-30,-48,-48,-60,-50,-60,D8:07:B6:6E:4E:F4
s-01,-34,-28,-28,-56,-48,-48,-60,-50,-60,D8:07:B6:6E:4E:F4
s-01,-34,-28,-28,-30,-48,-48,-60,-50,-60,D8:07:B6:6E:4E:F4
s-01,-34,-28,-26,-30,-48,-50,-44,-48,-60,D8:07:B6:6E:4F:80
s-01,-30,-28,-28,-60,-48,-48,-42,-46,-56,D8:07:B6:6E:4E:F4
s-01,-30,-34,-26,-30,-48,-48,-42,-46,-58,D8:07:B6:6E:4F:80
s-01,-34,-34,-26,-34,-48,-48,-42,-46,-56,D8:07:B6:6E:4F:80
s-01,-34,-32,-28,-30,-48,-50,-44,-46,-58,D8:07:B6:6E:4F:80
s-01,-34,-52,-28,-30,-52,-50,-44,-50,-60,D8:07:B6:6E:4F:80
s-01,-34,-28,-32,-30,-52,-50,-44,-50,-66,D8:07:B6:6E:4E:F4
s-01,-30,-30,-28,-30,-52,-64,-44,-56,-64,D8:07:B6:6E:4F:80
s-01,-30,-28,-32,-30,-46,-64,-44,-46,-58,D8:07:B6:6E:4E:F4
s-01,-30,-60,-32,-30,-46,-46,-44,-48,-52,98:DE:D0:8F:0A:38
s-01,-34,-28,-32,-30,-44,-46,-42,-48,-56,D8:07:B6:6E:4E:F4
s-01,-34,-28,-28,-30,-44,-46,-48,-52,-52,D8:07:B6:6E:4E:F4
s-01,-34,-28,-28,-32,-44,-46,-48,-52,-56,D8:07:B6:6E:4E:F4
s-01,-34,-48,-28,-48,-46,-46,-48,-48,-60,D8:07:B6:6E:4F:80
s-01,-34,-28,-28,-48,-46,-46,-48,-50,-60,D8:07:B6:6E:4E:F4
s-01,-60,-28,-28,-48,-48,-60,-48,-50,-60,D8:07:B6:6E:4E:F4
s-01,-28,-28,-28,-48,-48,-48,-48,-50,-60,D8:07:B6:6E:4E:F4
s-01,-28,-28,-28,-32,-48,-48,-48,-50,-56,D8:07:B6:6E:4E:F4
s-01,-28,-28,-28,-32,-48,-48,-48,-50,-56,D8:07:B6:6E:4E:F4
s-01,-34,-28,-30,-32,-48,-48,-46,-48,-56,D8:07:B6:6E:4E:F4
s-01,-32,-28,-30,-32,-48,-48,-46,-50,-60,D8:07:B6:6E:4E:F4
s-01,-32,-28,-28,-72,-48,-48,-44,-48,-58,D8:07:B6:6E:4E:F4
s-01,-30,-28,-28,-32,-48,-74,-44,-52,-52,D8:07:B6:6E:4E:F4
s-01,-32,-28,-28,-32,-48,-48,-44,-50,-60,D8:07:B6:6E:4E:F4
s-01,-32,-28,-28,-46,-48,-48,-68,-50,-58,D8:07:B6:6E:4E:F4
s-01,-32,-60,-60,-32,-46,-48,-46,-50,-60,98:DE:D0:8F:0A:38
s-01,-32,-60,-28,-32,-46,-48,-46,-50,-60,D8:07:B6:6E:4F:80
s-01,-34,-48,-60,-56,-46,-48,-46,-50,-60,98:DE:D0:8F:0A:38
s-01,-34,-48,-44,-32,-46,-48,-46,-50,-60,D8:07:B6:6E:4E:0A
s-01,-34,-28,-26,-32,-60,-48,-46,-50,-60,D8:07:B6:6E:4F:80
s-01,-34,-28,-26,-32,-60,-48,-46,-74,-58,D8:07:B6:6E:4F:80
s-01,-34,-28,-26,-32,-46,-48,-46,-50,-58,D8:07:B6:6E:4F:80
s-01,-34,-28,-26,-34,-46,-48,-46,-52,-58,D8:07:B6:6E:4F:80
s-01,-34,-28,-68,-32,-46,-48,-46,-48,-64,D8:07:B6:6E:4E:F4
s-01,-34,-72,-68,-32,-48,-48,-46,-50,-58,D8:07:B6:6E:4E:0A
