square,AP-00,AP-01,AP-02,AP-03,AP-04,AP-05,AP-06,AP-07
s-02,-40,-48,-40,-36,-34,-68,-40,-48
s-02,-38,-46,-40,-36,-40,-68,-40,-44
s-02,-40,-46,-40,-36,-36,-68,-46,-50
s-02,-38,-46,-38,-36,-42,-62,-44,-48
s-02,-38,-46,-42,-38,-42,-62,-42,-48
s-02,-38,-46,-40,-38,-40,-62,-44,-50
s-02,-38,-90,-40,-36,-40,-62,-46,-50
s-02,-38,-90,-40,-38,-42,-62,-40,-46
s-02,-38,-48,-40,-36,-42,-68,-44,-48
s-02,-38,-46,-40,-36,-36,-68,-44,-50
s-02,-44,-42,-38,-40,-36,-66,-38,-38
s-02,-46,-44,-40,-42,-36,-66,-36,-32
s-02,-50,-44,-38,-40,-36,-64,-34,-32
s-02,-46,-44,-34,-42,-34,-62,-36,-32
s-02,-46,-44,-34,-40,-34,-66,-30,-34
s-02,-50,-44,-60,-40,-36,-58,-38,-36
s-02,-48,-44,-40,-42,-34,-62,-34,-32
s-02,-46,-44,-38,-42,-36,-62,-34,-32
s-02,-46,-44,-40,-42,-36,-64,-34,-34
s-02,-46,-44,-40,-42,-36,-64,-34,-32
s-02,-46,-42,-40,-42,-34,-64,-34,-34
s-02,-46,-42,-40,-42,-36,-64,-34,-32
s-02,-48,-44,-40,-42,-36,-64,-36,-32
s-02,-46,-44,-40,-42,-34,-64,-34,-32
s-02,-48,-44,-38,-40,-38,-64,-34,-34
s-02,-46,-44,-40,-40,-34,-62,-34,-36
s-02,-84,-44,-40,-42,-36,-62,-34,-34
s-02,-48,-44,-40,-42,-36,-62,-34,-34
s-02,-46,-44,-40,-40,-34,-62,-34,-34
s-02,-46,-44,-40,-40,-36,-70,-34,-32
s-02,-48,-44,-34,-42,-36,-68,-36,-32
s-02,-48,-44,-40,-42,-36,-68,-34,-34
s-02,-48,-76,-46,-42,-34,-64,-36,-34
s-02,-48,-44,-40,-84,-36,-60,-36,-34
s-02,-48,-44,-40,-40,-36,-60,-34,-34
s-02,-48,-44,-38,-40,-36,-66,-34,-34
s-02,-46,-44,-38,-42,-36,-66,-36,-34
s-02,-46,-44,-40,-42,-34,-64,-34,-36
s-02,-48,-44,-40,-42,-36,-64,-34,-32
s-02,-46,-44,-40,-42,-36,-64,-34,-34
s-02,-46,-44,-34,-42,-34,-60,-36,-34
s-02,-48,-44,-42,-88,-36,-60,-36,-32
s-02,-46,-44,-40,-42,-34,-62,-36,-34
s-02,-46,-44,-40,-42,-36,-64,-34,-32
s-02,-48,-44,-40,-42,-36,-62,-36,-32
s-02,-48,-44,-40,-42,-36,-64,-32,-34
s-02,-48,-46,-34,-42,-36,-60,-36,-32
s-02,-48,-46,-36,-42,-34,-68,-34,-34
s-02,-48,-44,-40,-42,-34,-68,-36,-34
s-02,-50,-44,-40,-42,-36,-68,-36,-34
s-02,-46,-44,-40,-42,-36,-66,-32,-34
s-02,-46,-44,-48,-40,-36,-66,-36,-34
s-02,-48,-46,-48,-38,-36,-66,-32,-34
s-02,-48,-46,-40,-40,-36,-66,-36,-32
s-02,-46,-44,-38,-40,-36,-66,-44,-32
s-02,-50,-46,-38,-40,-36,-66,-36,-32
s-02,-48,-42,-40,-40,-36,-64,-34,-38
s-02,-46,-42,-40,-42,-34,-64,-34,-32
s-02,-46,-42,-38,-40,-36,-66,-34,-38
s-02,-46,-42,-38,-38,-32,-66,-36,-34
s-02,-46,-42,-40,-42,-36,-66,-34,-32
s-02,-48,-46,-40,-42,-36,-66,-34,-34
s-02,-48,-48,-38,-34,-36,-66,-38,-32
s-02,-48,-48,-36,-34,-36,-66,-36,-30
s-02,-48,-46,-38,-34,-36,-66,-38,-30
s-02,-48,-46,-40,-34,-36,-66,-38,-30
s-02,-50,-46,-38,-34,-36,-66,-34,-30
s-02,-74,-48,-38,-42,-36,-66,-36,-30
s-02,-48,-48,-40,-42,-38,-58,-36,-32
s-02,-48,-48,-40,-40,-36,-64,-38,-30
s-02,-52,-48,-36,-42,-36,-64,-38,-32
s-02,-50,-48,-40,-42,-38,-64,-34,-30
s-02,-50,-48,-40,-44,-64,-64,-34,-30
s-02,-50,-48,-40,-44,-38,-64,-36,-30
s-02,-50,-46,-38,-42,-38,-64,-38,-30
s-02,-50,-44,-38,-44,-72,-64,-36,-30
s-02,-48,-46,-38,-44,-38,-64,-36,-30
s-02,-48,-48,-38,-42,-38,-64,-36,-30
s-02,-48,-48,-40,-42,-36,-64,-40,-30
s-02,-50,-48,-36,-42,-36,-64,-36,-30
s-02,-50,-46,-38,-42,-40,-64,-36,-32
s-02,-50,-46,-38,-44,-38,-64,-38,-32
s-02,-50,-46,-38,-42,-68,-64,-36,-30
s-02,-48,-46,-40,-44,-38,-64,-36,-30
s-02,-50,-46,-34,-44,-36,-64,-36,-30
s-02,-48,-44,-34,-42,-38,-64,-34,-30
s-02,-48,-44,-40,-42,-38,-64,-36,-32
s-02,-50,-44,-40,-42,-38,-64,-36,-32
s-02,-48,-44,-40,-44,-38,-64,-36,-30
s-02,-48,-44,-38,-42,-38,-64,-36,-30
s-02,-48,-44,-38,-42,-40,-64,-36,-32
s-02,-46,-46,-38,-42,-38,-72,-36,-32
s-02,-48,-50,-38,-42,-60,-72,-38,-30
s-02,-48,-50,-34,-42,-36,-72,-38,-32
s-02,-48,-50,-38,-42,-36,-72,-38,-32
s-02,-46,-50,-38,-42,-36,-72,-38,-32
s-02,-46,-50,-38,-42,-36,-72,-36,-32
s-02,-48,-50,-34,-42,-68,-72,-38,-32
s-02,-48,-50,-38,-42,-34,-72,-36,-32
s-02,-48,-48,-34,-42,-36,-72,-36,-30
s-02,-48,-48,-38,-42,-36,-72,-36,-30
s-02,-48,-48,-38,-42,-36,-72,-36,-30
s-02,-48,-48,-38,-42,-36,-66,-36,-32
s-02,-48,-48,-34,-42,-36,-66,-36,-30
s-02,-48,-48,-38,-42,-36,-66,-36,-30
s-02,-48,-48,-38,-42,-36,-60,-34,-32
s-02,-48,-48,-62,-42,-34,-88,-36,-30
s-02,-48,-46,-36,-42,-36,-66,-36,-30
s-02,-48,-48,-40,-42,-36,-66,-36,-30
s-02,-48,-46,-36,-40,-36,-66,-38,-32
s-02,-48,-46,-40,-42,-36,-66,-40,-28
s-02,-50,-46,-34,-42,-36,-66,-32,-32
s-02,-50,-50,-38,-42,-36,-66,-38,-30
s-02,-48,-48,-38,-42,-34,-66,-38,-30
s-02,-50,-68,-38,-42,-34,-66,-40,-30
s-02,-48,-48,-38,-42,-36,-66,-40,-30
s-02,-82,-48,-38,-42,-36,-66,-38,-30
s-02,-48,-48,-36,-42,-36,-66,-40,-28
s-02,-48,-48,-40,-42,-36,-66,-38,-30
s-02,-48,-48,-40,-42,-36,-66,-38,-28
s-02,-50,-48,-40,-42,-36,-66,-38,-32
s-02,-48,-48,-38,-42,-36,-66,-36,-30
s-02,-48,-46,-38,-42,-36,-66,-38,-30
s-02,-48,-46,-40,-42,-36,-66,-38,-30
s-02,-48,-48,-40,-42,-36,-66,-38,-30
s-02,-48,-46,-38,-42,-36,-66,-32,-32
s-02,-50,-44,-40,-36,-38,-68,-44,-30
s-02,-50,-46,-40,-36,-38,-68,-34,-30
s-02,-50,-46,-40,-40,-36,-68,-34,-32
s-02,-50,-46,-38,-42,-36,-68,-32,-30
s-02,-50,-44,-34,-38,-38,-68,-38,-32
s-02,-50,-44,-38,-40,-38,-68,-34,-30
s-02,-50,-86,-38,-40,-38,-68,-34,-30
s-02,-50,-46,-60,-40,-36,-68,-34,-30
s-02,-50,-46,-60,-36,-38,-66,-34,-30
s-02,-50,-44,-60,-34,-38,-64,-34,-30
s-02,-50,-46,-38,-40,-38,-64,-34,-32
s-02,-50,-62,-40,-42,-38,-64,-36,-30
s-02,-50,-40,-40,-84,-38,-66,-34,-30
s-02,-50,-46,-40,-42,-38,-64,-36,-30
s-02,-50,-44,-38,-42,-38,-64,-36,-30
s-02,-50,-46,-40,-42,-36,-64,-34,-30
s-02,-50,-46,-40,-60,-84,-64,-32,-30
s-02,-50,-46,-40,-42,-36,-64,-34,-30
s-02,-50,-46,-40,-42,-36,-64,-34,-32
s-02,-50,-46,-40,-42,-36,-64,-32,-30
s-02,-50,-44,-40,-42,-38,-64,-36,-30
s-02,-50,-46,-40,-42,-38,-64,-36,-30
s-02,-50,-46,-36,-42,-38,-64,-36,-32
s-02,-50,-46,-38,-40,-36,-64,-36,-30
s-02,-50,-46,-40,-40,-36,-64,-36,-30
s-02,-50,-46,-40,-36,-36,-64,-32,-32
s-02,-50,-46,-76,-40,-36,-64,-34,-32
s-02,-50,-44,-38,-36,-36,-64,-36,-30
s-02,-50,-44,-40,-40,-38,-64,-34,-32
s-02,-50,-46,-40,-36,-38,-64,-34,-28
s-02,-50,-44,-38,-36,-38,-64,-36,-30
s-02,-50,-44,-38,-42,-38,-66,-34,-32
s-02,-50,-46,-60,-40,-40,-62,-34,-30
s-02,-50,-44,-44,-34,-68,-62,-36,-30
s-02,-50,-46,-44,-36,-38,-62,-36,-32
s-02,-50,-84,-38,-40,-38,-62,-44,-30
s-02,-50,-46,-38,-40,-36,-62,-34,-32
s-02,-50,-44,-38,-36,-38,-62,-36,-30
s-02,-50,-44,-38,-38,-40,-62,-34,-32
s-02,-50,-46,-38,-40,-36,-62,-34,-32
s-02,-50,-46,-38,-40,-38,-60,-34,-30
s-02,-50,-44,-40,-40,-38,-64,-34,-30
s-02,-50,-44,-38,-38,-36,-56,-36,-36
s-02,-50,-46,-34,-34,-38,-60,-34,-30
s-02,-50,-44,-40,-36,-36,-62,-36,-32
s-02,-50,-46,-40,-36,-38,-60,-36,-32
s-02,-50,-46,-40,-38,-40,-62,-36,-32
s-02,-50,-46,-40,-86,-38,-62,-32,-30
s-02,-50,-44,-40,-86,-38,-62,-36,-32
s-02,-50,-46,-40,-36,-38,-62,-34,-30
s-02,-50,-46,-40,-38,-38,-62,-34,-30
s-02,-50,-46,-40,-42,-64,-62,-36,-30
s-02,-50,-44,-40,-42,-36,-62,-38,-30
s-02,-48,-44,-38,-40,-36,-62,-40,-32
s-02,-48,-76,-40,-36,-34,-62,-38,-32
s-02,-48,-44,-32,-42,-36,-62,-40,-32
s-02,-46,-46,-36,-42,-36,-68,-46,-32
s-02,-48,-46,-34,-42,-36,-68,-38,-32
s-02,-48,-46,-40,-42,-38,-66,-38,-30
s-02,-50,-48,-50,-42,-36,-72,-38,-30
s-02,-48,-48,-40,-42,-36,-72,-36,-30
s-02,-50,-50,-40,-42,-36,-60,-36,-32
s-02,-50,-50,-38,-42,-34,-60,-38,-32
s-02,-48,-48,-38,-42,-36,-60,-38,-30
s-02,-50,-48,-40,-42,-36,-60,-38,-30
s-02,-50,-50,-36,-42,-36,-68,-40,-30
s-02,-50,-50,-40,-46,-36,-68,-38,-28
s-02,-50,-48,-38,-46,-36,-68,-40,-30
s-02,-48,-48,-38,-38,-34,-68,-36,-30
s-02,-50,-48,-38,-42,-36,-68,-36,-30
s-02,-48,-48,-36,-42,-34,-68,-40,-32
s-02,-48,-50,-38,-42,-36,-68,-40,-32
s-02,-48,-50,-36,-42,-68,-56,-38,-32
s-02,-48,-84,-38,-42,-36,-54,-40,-32
s-02,-48,-84,-38,-42,-36,-54,-40,-28
s-02,-48,-84,-40,-42,-68,-54,-40,-30
s-02,-48,-84,-38,-42,-36,-54,-40,-30
s-02,-48,-84,-40,-42,-36,-54,-38,-30
s-02,-50,-48,-40,-42,-36,-52,-38,-28
s-02,-48,-50,-40,-42,-36,-52,-34,-28
s-02,-48,-50,-40,-36,-36,-60,-38,-30
s-02,-50,-50,-40,-46,-68,-78,-40,-30
s-02,-48,-48,-34,-42,-36,-56,-38,-28
s-02,-48,-44,-36,-42,-36,-56,-36,-30
s-02,-46,-46,-36,-42,-36,-56,-38,-30
s-02,-46,-46,-54,-42,-36,-54,-36,-32
s-02,-42,-46,-34,-42,-36,-54,-38,-30
s-02,-46,-46,-40,-42,-40,-54,-40,-30
s-02,-46,-46,-36,-42,-36,-54,-36,-32
s-02,-48,-48,-40,-42,-36,-54,-40,-32
s-02,-46,-48,-32,-42,-36,-60,-40,-32
s-02,-46,-48,-40,-42,-36,-60,-40,-30
s-02,-46,-48,-38,-42,-36,-64,-38,-30
s-02,-46,-48,-36,-40,-38,-56,-38,-30
s-02,-46,-48,-38,-42,-36,-56,-40,-30
s-02,-46,-46,-40,-40,-38,-56,-40,-30
s-02,-48,-46,-38,-42,-36,-56,-64,-32
s-02,-46,-46,-38,-42,-36,-56,-40,-30
s-02,-46,-46,-38,-42,-36,-56,-38,-32
s-02,-50,-46,-38,-42,-36,-56,-34,-32
s-02,-48,-46,-34,-44,-36,-56,-34,-60
s-02,-48,-84,-36,-42,-36,-56,-34,-32
s-02,-46,-44,-38,-42,-36,-56,-36,-32
s-02,-46,-44,-34,-40,-36,-56,-34,-32
s-02,-46,-42,-38,-42,-36,-64,-36,-32
s-02,-48,-42,-38,-42,-36,-64,-36,-32
s-02,-48,-44,-38,-38,-36,-64,-36,-32
s-02,-46,-44,-36,-40,-36,-64,-36,-32
s-02,-46,-44,-38,-34,-34,-64,-36,-32
s-02,-48,-38,-62,-42,-36,-58,-34,-32
s-02,-46,-44,-38,-42,-36,-66,-34,-32
s-02,-46,-44,-38,-42,-36,-66,-38,-32
s-02,-48,-44,-38,-40,-36,-66,-36,-34
s-02,-48,-60,-32,-42,-34,-66,-36,-32
s-02,-46,-46,-38,-36,-36,-64,-34,-32
s-02,-46,-42,-34,-40,-36,-68,-38,-32
s-02,-46,-42,-38,-40,-36,-68,-38,-32
s-02,-46,-42,-38,-42,-36,-68,-36,-30
s-02,-46,-44,-38,-42,-84,-68,-36,-30
s-02,-46,-76,-38,-40,-34,-68,-36,-30
s-02,-46,-44,-38,-40,-36,-68,-40,-32
s-02,-46,-44,-38,-40,-36,-68,-38,-32
s-02,-48,-44,-34,-40,-36,-68,-80,-32
s-02,-46,-42,-34,-42,-36,-80,-36,-32
s-02,-46,-44,-34,-40,-36,-80,-38,-32
s-02,-48,-44,-40,-40,-34,-80,-34,-30
s-02,-46,-44,-38,-40,-36,-64,-36,-32
s-02,-46,-44,-36,-40,-34,-64,-36,-32
s-02,-48,-42,-38,-40,-36,-64,-34,-30
s-02,-48,-42,-38,-40,-36,-64,-60,-38
s-02,-48,-42,-34,-40,-34,-66,-36,-32
s-02,-46,-42,-30,-40,-36,-66,-36,-32
s-02,-48,-60,-62,-90,-42,-66,-36,-32
s-02,-46,-42,-38,-40,-36,-66,-36,-32
s-02,-46,-44,-40,-36,-36,-62,-34,-32
s-02,-46,-44,-40,-40,-36,-62,-34,-32
s-02,-48,-44,-38,-40,-38,-62,-44,-32
s-02,-48,-46,-40,-42,-36,-62,-36,-34
s-02,-50,-48,-48,-56,-36,-64,-28,-32
s-02,-44,-44,-48,-40,-32,-54,-28,-34
s-02,-46,-44,-40,-40,-32,-58,-28,-34
s-02,-46,-44,-40,-40,-34,-56,-28,-34
s-02,-46,-44,-40,-40,-34,-56,-28,-30
s-02,-48,-52,-40,-40,-34,-56,-28,-32
s-02,-48,-44,-40,-40,-32,-56,-30,-30
s-02,-48,-46,-40,-40,-32,-56,-28,-34
s-02,-46,-38,-38,-40,-34,-56,-28,-32
s-02,-46,-44,-40,-40,-34,-56,-28,-34
s-02,-48,-46,-40,-40,-32,-56,-28,-34
s-02,-46,-44,-40,-40,-34,-56,-28,-30
s-02,-48,-44,-40,-42,-34,-56,-28,-32
s-02,-46,-44,-40,-42,-36,-56,-28,-30
s-02,-48,-46,-40,-70,-36,-56,-28,-32
s-02,-46,-46,-40,-40,-38,-56,-28,-30
s-02,-46,-46,-40,-40,-34,-56,-28,-32
s-02,-48,-44,-40,-40,-34,-56,-28,-32
s-02,-48,-44,-40,-40,-32,-56,-66,-32
s-02,-48,-44,-40,-40,-34,-56,-28,-30
s-02,-46,-46,-40,-40,-34,-56,-28,-30
s-02,-46,-44,-40,-42,-34,-56,-28,-32
s-02,-48,-48,-40,-42,-32,-56,-28,-32
s-02,-46,-46,-42,-40,-32,-58,-28,-30
s-02,-46,-44,-42,-40,-34,-58,-28,-32
s-02,-46,-44,-42,-38,-32,-58,-26,-32
s-02,-48,-46,-42,-40,-32,-56,-28,-32
s-02,-46,-44,-42,-40,-32,-56,-28,-30
s-02,-46,-48,-40,-42,-34,-56,-28,-32
s-02,-48,-46,-40,-40,-36,-56,-28,-30
s-02,-46,-46,-42,-40,-32,-58,-28,-32
s-02,-48,-44,-42,-40,-34,-56,-28,-32
s-02,-48,-44,-42,-40,-34,-56,-28,-32
s-02,-48,-44,-42,-40,-32,-56,-28,-32
s-02,-46,-44,-42,-40,-32,-56,-28,-30
s-02,-46,-46,-42,-40,-30,-56,-36,-32
s-02,-46,-46,-40,-40,-34,-56,-28,-30
s-02,-48,-44,-38,-40,-34,-60,-28,-30
s-02,-46,-44,-40,-40,-34,-58,-28,-30
s-02,-48,-48,-38,-40,-34,-56,-28,-32
s-02,-46,-48,-40,-40,-36,-56,-28,-34
s-02,-46,-46,-40,-40,-32,-56,-28,-34
s-02,-46,-48,-42,-40,-36,-56,-28,-32
s-02,-48,-46,-42,-42,-34,-56,-28,-32
s-02,-46,-46,-42,-40,-34,-56,-28,-32
s-02,-46,-44,-40,-40,-34,-56,-28,-32
s-02,-46,-46,-40,-40,-34,-56,-28,-30
s-02,-50,-46,-40,-40,-34,-56,-26,-32
s-02,-48,-46,-42,-40,-34,-56,-28,-32
s-02,-48,-46,-42,-40,-34,-56,-28,-32
s-02,-48,-46,-40,-38,-72,-56,-30,-32
s-02,-46,-46,-42,-38,-36,-56,-30,-32
s-02,-48,-46,-42,-40,-34,-56,-32,-32
s-02,-48,-44,-42,-40,-34,-56,-28,-32
s-02,-46,-44,-40,-40,-36,-56,-28,-32
s-02,-46,-44,-42,-40,-34,-56,-28,-40
s-02,-46,-44,-42,-40,-34,-56,-28,-34
s-02,-48,-44,-40,-40,-34,-56,-28,-36
s-02,-48,-44,-40,-40,-34,-56,-28,-34
s-02,-46,-44,-44,-42,-36,-56,-28,-30
s-02,-44,-28,-40,-42,-34,-56,-28,-32
s-02,-46,-44,-40,-40,-34,-56,-30,-32
s-02,-76,-44,-40,-40,-36,-56,-28,-32
s-02,-46,-44,-40,-40,-32,-56,-28,-32
s-02,-48,-44,-40,-40,-34,-56,-28,-32
s-02,-46,-44,-40,-40,-34,-56,-28,-32
s-02,-50,-80,-40,-40,-68,-56,-28,-32
s-02,-50,-80,-40,-44,-34,-56,-28,-30
s-02,-48,-44,-40,-44,-34,-56,-28,-32
s-02,-50,-44,-40,-40,-34,-56,-28,-30
s-02,-50,-44,-40,-40,-34,-56,-28,-32
s-02,-48,-44,-40,-40,-34,-56,-28,-30
s-02,-50,-46,-40,-40,-72,-56,-28,-32
s-02,-46,-44,-40,-40,-34,-56,-28,-32
s-02,-48,-48,-40,-40,-34,-56,-28,-32
s-02,-50,-44,-42,-40,-34,-56,-28,-32
s-02,-48,-44,-40,-40,-34,-60,-28,-32
s-02,-48,-44,-42,-40,-36,-60,-28,-30
s-02,-46,-46,-40,-40,-34,-54,-28,-30
s-02,-46,-44,-40,-40,-68,-54,-30,-30
s-02,-90,-44,-40,-40,-34,-56,-28,-32
s-02,-50,-44,-36,-40,-34,-54,-30,-30
s-02,-50,-44,-36,-40,-32,-56,-28,-30
s-02,-50,-48,-36,-40,-32,-58,-28,-32
s-02,-50,-48,-36,-40,-60,-56,-28,-30
s-02,-46,-48,-40,-40,-34,-56,-28,-30
s-02,-46,-48,-42,-40,-32,-56,-28,-32
s-02,-48,-44,-42,-40,-60,-56,-28,-32
s-02,-48,-44,-40,-40,-32,-56,-28,-30
s-02,-48,-44,-40,-40,-36,-56,-28,-30
s-02,-48,-44,-42,-40,-36,-56,-28,-30
s-02,-48,-44,-44,-40,-36,-56,-28,-32
s-02,-48,-44,-40,-40,-34,-56,-28,-30
s-02,-48,-44,-40,-40,-32,-56,-62,-30
s-02,-48,-44,-38,-42,-34,-56,-28,-32
s-02,-48,-44,-40,-40,-32,-56,-36,-32
s-02,-48,-44,-40,-40,-32,-56,-28,-32
s-02,-46,-46,-40,-40,-32,-56,-28,-30
s-02,-46,-46,-40,-40,-36,-56,-28,-30
s-02,-48,-48,-62,-40,-34,-56,-28,-30
s-02,-48,-44,-40,-40,-34,-56,-28,-42
s-02,-46,-42,-40,-42,-60,-56,-30,-44
s-02,-46,-42,-58,-40,-34,-56,-28,-40
s-02,-46,-84,-40,-40,-36,-56,-28,-40
s-02,-46,-84,-40,-40,-36,-56,-30,-40
s-02,-46,-84,-40,-40,-32,-56,-28,-42
s-02,-46,-44,-40,-40,-34,-52,-28,-44
s-02,-46,-44,-38,-34,-32,-52,-28,-44
s-02,-46,-44,-38,-42,-36,-52,-28,-42
s-02,-46,-80,-80,-40,-32,-60,-28,-42
s-02,-46,-44,-40,-42,-74,-60,-30,-44
s-02,-46,-44,-40,-42,-34,-58,-28,-42
s-02,-46,-42,-40,-42,-32,-58,-28,-40
s-02,-46,-42,-40,-42,-34,-58,-28,-44
s-02,-46,-42,-40,-42,-34,-58,-28,-44
s-02,-48,-44,-40,-42,-34,-58,-28,-42
s-02,-46,-44,-40,-42,-36,-58,-30,-44
s-02,-48,-44,-40,-80,-36,-58,-28,-42
s-02,-48,-44,-40,-42,-34,-58,-28,-42
s-02,-46,-44,-40,-42,-34,-58,-28,-42
s-02,-46,-44,-40,-40,-34,-58,-30,-42
s-02,-46,-40,-40,-34,-34,-58,-28,-44
s-02,-46,-42,-40,-42,-34,-60,-28,-42
s-02,-46,-42,-40,-42,-34,-60,-28,-42
s-02,-46,-42,-40,-42,-32,-58,-30,-42
s-02,-44,-42,-38,-42,-36,-60,-30,-42
s-02,-46,-44,-42,-40,-32,-58,-28,-36
s-02,-46,-44,-40,-42,-32,-60,-28,-36
s-02,-46,-44,-40,-42,-36,-60,-28,-36
s-02,-46,-44,-40,-40,-32,-58,-28,-36
s-02,-46,-44,-40,-40,-32,-58,-30,-40
s-02,-46,-42,-40,-40,-32,-58,-28,-38
s-02,-48,-44,-40,-40,-34,-58,-58,-56
s-02,-48,-44,-40,-40,-32,-58,-28,-38
s-02,-46,-44,-40,-34,-32,-58,-30,-42
s-02,-48,-44,-38,-34,-36,-58,-28,-40
s-02,-48,-44,-40,-40,-34,-58,-32,-42
s-02,-46,-44,-40,-40,-34,-58,-28,-32
s-02,-44,-44,-40,-38,-36,-58,-28,-30
s-02,-44,-44,-44,-38,-68,-62,-28,-60
s-02,-44,-44,-40,-38,-68,-60,-28,-30
s-02,-46,-44,-40,-40,-36,-60,-60,-32
s-02,-48,-44,-40,-40,-34,-60,-28,-32
s-02,-48,-46,-40,-40,-36,-60,-28,-58
s-02,-48,-46,-40,-40,-34,-58,-28,-32
s-02,-46,-44,-40,-40,-34,-58,-30,-32
s-02,-48,-76,-42,-80,-34,-60,-28,-32
s-02,-46,-44,-42,-80,-34,-60,-26,-32
s-02,-46,-44,-42,-40,-34,-58,-28,-32
s-02,-46,-44,-42,-40,-32,-60,-28,-30
s-02,-46,-44,-40,-40,-34,-56,-64,-30
s-02,-46,-44,-40,-42,-34,-56,-30,-32
s-02,-46,-48,-40,-52,-36,-56,-28,-32
s-02,-48,-48,-40,-40,-34,-56,-30,-32
s-02,-48,-44,-40,-40,-34,-56,-28,-32
s-02,-48,-44,-40,-40,-36,-56,-28,-32
s-02,-48,-44,-40,-40,-34,-56,-28,-32
s-02,-48,-44,-40,-40,-36,-56,-28,-32
s-02,-54,-44,-42,-40,-32,-56,-28,-32
s-02,-46,-44,-40,-42,-36,-56,-32,-32
s-02,-46,-44,-38,-42,-34,-56,-28,-32
s-02,-46,-44,-40,-42,-34,-60,-30,-32
s-02,-46,-44,-40,-44,-34,-60,-28,-32
s-02,-46,-44,-40,-44,-32,-60,-30,-30
s-02,-46,-50,-40,-44,-34,-60,-30,-32
s-02,-48,-50,-40,-40,-72,-56,-28,-30
s-02,-48,-44,-40,-40,-34,-56,-28,-34
s-02,-48,-44,-40,-40,-34,-56,-28,-34
s-02,-46,-44,-40,-40,-32,-56,-30,-32
s-02,-46,-44,-42,-40,-34,-56,-28,-32
s-02,-46,-44,-40,-40,-34,-56,-28,-38
s-02,-46,-44,-40,-40,-32,-56,-28,-40
s-02,-46,-44,-40,-34,-34,-56,-28,-40
s-02,-46,-44,-36,-40,-32,-56,-28,-40
s-02,-48,-44,-40,-40,-34,-56,-30,-42
s-02,-48,-44,-40,-40,-34,-56,-66,-40
s-02,-48,-44,-40,-40,-34,-56,-66,-40
s-02,-46,-44,-40,-40,-34,-56,-30,-42
s-02,-46,-44,-40,-84,-34,-56,-30,-42
s-02,-46,-44,-40,-40,-72,-56,-30,-40
s-02,-46,-42,-38,-52,-34,-56,-28,-40
s-02,-46,-42,-40,-40,-34,-56,-32,-40
s-02,-42,-42,-36,-40,-34,-56,-28,-40
s-02,-46,-44,-36,-40,-32,-56,-40,-40
s-02,-48,-44,-36,-40,-30,-56,-28,-40
s-02,-48,-44,-40,-40,-32,-56,-82,-40
s-02,-40,-44,-40,-40,-34,-56,-28,-40
s-02,-46,-44,-40,-40,-60,-56,-28,-40
s-02,-46,-44,-42,-40,-36,-56,-28,-40
s-02,-46,-44,-40,-40,-60,-56,-28,-40
s-02,-46,-44,-40,-40,-34,-56,-28,-40
s-02,-42,-44,-40,-40,-34,-56,-30,-40
s-02,-46,-44,-40,-40,-34,-56,-28,-38
s-02,-46,-44,-40,-40,-34,-56,-30,-40
s-02,-46,-44,-40,-40,-32,-56,-28,-40
s-02,-46,-44,-40,-38,-32,-56,-28,-40
s-02,-48,-44,-40,-40,-34,-56,-28,-38
s-02,-46,-44,-38,-40,-34,-56,-30,-40
s-02,-40,-42,-86,-40,-34,-56,-30,-40
s-02,-48,-42,-40,-40,-34,-56,-32,-40
s-02,-48,-42,-40,-40,-34,-56,-30,-38
s-02,-50,-42,-40,-40,-36,-56,-30,-40
s-02,-48,-42,-36,-42,-36,-56,-30,-40
s-02,-48,-42,-40,-42,-32,-56,-30,-40
s-02,-42,-42,-38,-80,-34,-56,-30,-36
s-02,-42,-42,-40,-40,-32,-56,-30,-36
s-02,-46,-40,-40,-40,-34,-56,-32,-36
s-02,-48,-42,-40,-40,-36,-56,-38,-38
s-02,-48,-44,-40,-40,-34,-56,-30,-36
s-02,-46,-44,-40,-40,-34,-56,-30,-36
s-02,-46,-44,-40,-40,-32,-56,-30,-36
s-02,-46,-42,-40,-40,-34,-56,-30,-38
s-02,-46,-42,-40,-40,-40,-56,-28,-40
s-02,-46,-40,-40,-40,-34,-58,-32,-38
s-02,-46,-44,-36,-40,-32,-90,-28,-36
s-02,-48,-42,-40,-40,-32,-56,-30,-36
s-02,-48,-42,-40,-40,-34,-58,-30,-36
s-02,-48,-44,-40,-38,-36,-56,-28,-36
s-02,-42,-44,-40,-40,-34,-56,-28,-36
s-02,-48,-44,-40,-40,-32,-90,-40,-38
s-02,-46,-46,-38,-40,-32,-56,-28,-40
s-02,-48,-40,-40,-40,-32,-56,-28,-38
s-02,-46,-40,-40,-40,-32,-56,-30,-38
s-02,-66,-40,-40,-40,-32,-56,-28,-38
s-02,-46,-40,-40,-40,-36,-56,-30,-38
s-02,-46,-40,-40,-40,-36,-56,-28,-36
s-02,-46,-80,-40,-40,-32,-56,-28,-38
s-02,-48,-80,-44,-76,-32,-56,-28,-38
s-02,-48,-44,-40,-40,-32,-56,-28,-40
s-02,-48,-44,-40,-40,-32,-56,-28,-38
s-02,-48,-44,-40,-40,-32,-56,-28,-38
s-02,-48,-44,-42,-40,-32,-56,-28,-38
s-02,-48,-44,-42,-34,-32,-56,-30,-38
s-02,-46,-44,-42,-34,-32,-56,-40,-38
