square,AP-00,AP-01,AP-02,AP-03,AP-04,AP-05,AP-06,AP-07,AP-08,bestMAC
s-03,-40,-38,-30,-28,-56,-48,-50,-46,-62,D8:07:B6:6E:4E:0A
s-03,-40,-38,-32,-30,-52,-48,-50,-46,-62,D8:07:B6:6E:4E:0A
s-03,-40,-38,-30,-60,-56,-50,-44,-46,-60,D8:07:B6:6E:4F:80
s-03,-40,-40,-68,-28,-54,-50,-44,-48,-60,D8:07:B6:6E:4E:0A
s-03,-40,-38,-50,-28,-54,-50,-44,-48,-68,D8:07:B6:6E:4E:0A
s-03,-40,-34,-50,-28,-54,-40,-44,-48,-68,D8:07:B6:6E:4E:0A
s-03,-40,-38,-32,-46,-56,-60,-44,-46,-68,D8:07:B6:6E:4F:80
s-03,-40,-44,-30,-50,-56,-46,-44,-42,-68,D8:07:B6:6E:4F:80
s-03,-44,-46,-32,-50,-56,-46,-48,-42,-68,D8:07:B6:6E:4F:80
s-03,-44,-46,-32,-30,-60,-48,-54,-48,-68,D8:07:B6:6E:4E:0A
s-03,-40,-46,-32,-28,-46,-48,-54,-42,-68,D8:07:B6:6E:4E:0A
s-03,-40,-46,-32,-26,-46,-52,-44,-46,-68,D8:07:B6:6E:4E:0A
s-03,-40,-36,-32,-30,-46,-52,-44,-44,-68,D8:07:B6:6E:4E:0A
s-03,-40,-56,-32,-30,-56,-46,-46,-44,-68,D8:07:B6:6E:4E:0A
s-03,-40,-36,-32,-28,-56,-48,-46,-38,-60,D8:07:B6:6E:4E:0A
s-03,-40,-68,-32,-28,-56,-48,-44,-42,-56,D8:07:B6:6E:4E:0A
s-03,-40,-38,-32,-30,-56,-48,-42,-44,-56,D8:07:B6:6E:4E:0A
s-03,-40,-38,-30,-30,-56,-44,-68,-44,-56,D8:07:B6:6E:4E:0A
s-03,-40,-38,-30,-30,-56,-48,-46,-42,-56,D8:07:B6:6E:4E:0A
s-03,-40,-38,-30,-30,-56,-48,-46,-44,-56,D8:07:B6:6E:4E:0A
s-03,-44,-38,-30,-68,-56,-48,-60,-60,-56,D8:07:B6:6E:4F:80
s-03,-44,-36,-58,-28,-56,-48,-44,-44,-56,D8:07:B6:6E:4E:0A
s-03,-44,-38,-30,-30,-56,-48,-44,-48,-56,D8:07:B6:6E:4E:0A
s-03,-44,-38,-32,-28,-56,-48,-44,-44,-70,D8:07:B6:6E:4E:0A
s-03,-44,-36,-32,-28,-48,-46,-44,-42,-62,D8:07:B6:6E:4E:0A
s-03,-44,-40,-30,-32,-48,-46,-64,-38,-62,D8:07:B6:6E:4F:80
s-03,-40,-38,-32,-28,-56,-44,-66,-42,-62,D8:07:B6:6E:4E:0A
s-03,-40,-46,-32,-28,-56,-48,-46,-42,-62,D8:07:B6:6E:4E:0A
s-03,-40,-40,-32,-30,-56,-54,-46,-44,-62,D8:07:B6:6E:4E:0A
s-03,-40,-40,-32,-30,-56,-54,-46,-44,-62,D8:07:B6:6E:4E:0A
s-03,-40,-38,-32,-28,-64,-54,-46,-42,-62,D8:07:B6:6E:4E:0A
s-03,-54,-68,-32,-28,-64,-46,-46,-42,-66,D8:07:B6:6E:4E:0A
s-03,-40,-36,-32,-30,-56,-46,-46,-44,-64,D8:07:B6:6E:4E:0A
s-03,-40,-40,-30,-30,-56,-46,-46,-44,-62,D8:07:B6:6E:4E:0A
s-03,-40,-36,-28,-32,-58,-46,-46,-44,-62,D8:07:B6:6E:4F:80
s-03,-54,-38,-30,-52,-56,-44,-42,-46,-60,D8:07:B6:6E:4F:80
s-03,-54,-66,-66,-30,-56,-46,-44,-44,-72,D8:07:B6:6E:4E:0A
s-03,-54,-38,-30,-28,-56,-46,-44,-42,-72,D8:07:B6:6E:4E:0A
s-03,-54,-38,-32,-60,-60,-46,-44,-44,-72,D8:07:B6:6E:4F:80
s-03,-54,-38,-30,-30,-56,-56,-60,-44,-72,D8:07:B6:6E:4E:0A
s-03,-54,-40,-30,-30,-58,-46,-68,-46,-72,D8:07:B6:6E:4E:0A
s-03,-54,-38,-28,-50,-58,-68,-44,-44,-62,D8:07:B6:6E:4F:80
s-03,-54,-38,-28,-50,-58,-46,-46,-38,-62,D8:07:B6:6E:4F:80
s-03,-54,-56,-28,-50,-58,-48,-46,-38,-62,D8:07:B6:6E:4F:80
s-03,-40,-38,-32,-28,-58,-52,-46,-48,-64,D8:07:B6:6E:4E:0A
s-03,-38,-38,-32,-28,-58,-50,-48,-48,-60,D8:07:B6:6E:4E:0A
s-03,-42,-38,-30,-26,-58,-44,-44,-48,-64,D8:07:B6:6E:4E:0A
s-03,-42,-38,-32,-26,-58,-44,-44,-42,-64,D8:07:B6:6E:4E:0A
s-03,-42,-38,-32,-48,-58,-48,-44,-42,-64,D8:07:B6:6E:4F:80
s-03,-42,-36,-30,-48,-60,-48,-64,-44,-64,D8:07:B6:6E:4F:80
s-03,-40,-36,-30,-30,-60,-48,-64,-60,-64,D8:07:B6:6E:4E:0A
s-03,-40,-36,-30,-28,-60,-48,-42,-42,-64,D8:07:B6:6E:4E:0A
s-03,-40,-38,-30,-28,-60,-60,-42,-44,-64,D8:07:B6:6E:4E:0A
s-03,-38,-44,-30,-28,-60,-60,-42,-42,-64,D8:07:B6:6E:4E:0A
s-03,-40,-38,-32,-28,-60,-50,-42,-46,-64,D8:07:B6:6E:4E:0A
s-03,-40,-36,-76,-30,-60,-50,-42,-46,-64,D8:07:B6:6E:4E:0A
s-03,-42,-38,-30,-28,-54,-52,-50,-44,-64,D8:07:B6:6E:4E:0A
s-03,-42,-38,-32,-28,-54,-52,-50,-44,-64,D8:07:B6:6E:4E:0A
s-03,-42,-50,-30,-30,-54,-60,-50,-48,-62,D8:07:B6:6E:4E:0A
s-03,-42,-38,-32,-32,-58,-60,-42,-48,-62,D8:07:B6:6E:4E:0A
s-03,-40,-38,-30,-28,-54,-48,-44,-48,-58,D8:07:B6:6E:4E:0A
s-03,-40,-36,-30,-32,-56,-50,-44,-48,-64,D8:07:B6:6E:4F:80
s-03,-40,-38,-32,-28,-52,-48,-44,-48,-60,D8:07:B6:6E:4E:0A
s-03,-42,-38,-32,-28,-52,-48,-44,-76,-62,D8:07:B6:6E:4E:0A
s-03,-42,-32,-30,-30,-54,-50,-44,-48,-62,D8:07:B6:6E:4E:0A
s-03,-42,-32,-32,-30,-54,-50,-44,-48,-62,D8:07:B6:6E:4E:0A
s-03,-42,-32,-30,-30,-54,-48,-64,-48,-62,D8:07:B6:6E:4E:0A
s-03,-42,-36,-32,-30,-52,-48,-64,-48,-62,D8:07:B6:6E:4E:0A
s-03,-42,-36,-30,-52,-52,-48,-64,-50,-62,D8:07:B6:6E:4F:80
s-03,-40,-32,-30,-28,-52,-48,-60,-50,-60,D8:07:B6:6E:4E:0A
s-03,-40,-38,-30,-26,-52,-48,-44,-48,-58,D8:07:B6:6E:4E:0A
s-03,-40,-38,-30,-26,-52,-48,-42,-48,-58,D8:07:B6:6E:4E:0A
s-03,-40,-34,-30,-34,-54,-48,-58,-48,-56,D8:07:B6:6E:4F:80
s-03,-40,-34,-32,-28,-54,-50,-58,-48,-56,D8:07:B6:6E:4E:0A
s-03,-42,-36,-32,-28,-54,-50,-58,-48,-56,D8:07:B6:6E:4E:0A
s-03,-42,-40,-68,-28,-54,-50,-44,-48,-56,D8:07:B6:6E:4E:0A
s-03,-42,-40,-32,-30,-54,-48,-44,-48,-56,D8:07:B6:6E:4E:0A
s-03,-40,-38,-30,-30,-54,-50,-44,-48,-56,D8:07:B6:6E:4E:0A
s-03,-40,-36,-44,-28,-54,-50,-42,-48,-56,D8:07:B6:6E:4E:0A
s-03,-40,-40,-32,-30,-54,-50,-42,-48,-56,D8:07:B6:6E:4E:0A
s-03,-40,-40,-32,-28,-54,-48,-42,-48,-56,D8:07:B6:6E:4E:0A
s-03,-40,-32,-30,-24,-54,-48,-44,-50,-60,D8:07:B6:6E:4E:0A
s-03,-40,-38,-30,-24,-54,-48,-44,-50,-60,D8:07:B6:6E:4E:0A
s-03,-40,-34,-30,-24,-50,-48,-44,-50,-60,D8:07:B6:6E:4E:0A
s-03,-40,-34,-30,-24,-50,-48,-44,-48,-60,D8:07:B6:6E:4E:0A
s-03,-40,-40,-30,-74,-54,-48,-56,-48,-56,D8:07:B6:6E:4F:80
s-03,-40,-38,-28,-60,-54,-48,-44,-46,-56,D8:07:B6:6E:4F:80
s-03,-40,-38,-28,-60,-52,-48,-44,-48,-56,D8:07:B6:6E:4F:80
s-03,-40,-38,-30,-60,-52,-48,-44,-46,-58,D8:07:B6:6E:4F:80
s-03,-40,-38,-30,-24,-54,-48,-44,-50,-58,D8:07:B6:6E:4E:0A
s-03,-40,-38,-30,-28,-54,-48,-42,-50,-58,D8:07:B6:6E:4E:0A
s-03,-40,-38,-32,-58,-52,-48,-44,-46,-58,D8:07:B6:6E:4F:80
s-03,-40,-38,-32,-58,-52,-48,-44,-48,-58,D8:07:B6:6E:4F:80
s-03,-40,-38,-44,-28,-52,-48,-44,-62,-58,D8:07:B6:6E:4E:0A
s-03,-40,-56,-30,-28,-52,-48,-42,-62,-60,D8:07:B6:6E:4E:0A
s-03,-40,-38,-32,-28,-54,-48,-42,-48,-60,D8:07:B6:6E:4E:0A
s-03,-40,-36,-32,-28,-54,-48,-42,-48,-56,D8:07:B6:6E:4E:0A
s-03,-40,-36,-30,-30,-54,-48,-42,-62,-56,D8:07:B6:6E:4E:0A
s-03,-40,-42,-32,-30,-56,-48,-42,-48,-56,D8:07:B6:6E:4E:0A
s-03,-40,-60,-52,-28,-56,-48,-42,-48,-56,D8:07:B6:6E:4E:0A
s-03,-40,-46,-30,-28,-56,-48,-42,-48,-56,D8:07:B6:6E:4E:0A
s-03,-42,-38,-58,-44,-54,-46,-42,-48,-56,D8:07:B6:6E:4E:F4
s-03,-40,-38,-58,-28,-54,-50,-42,-48,-56,D8:07:B6:6E:4E:0A
s-03,-40,-40,-58,-28,-56,-50,-42,-48,-56,D8:07:B6:6E:4E:0A
s-03,-40,-38,-58,-30,-56,-48,-42,-48,-54,D8:07:B6:6E:4E:0A
s-03,-40,-36,-58,-30,-56,-42,-42,-48,-54,D8:07:B6:6E:4E:0A
s-03,-40,-36,-58,-28,-56,-42,-42,-48,-56,D8:07:B6:6E:4E:0A
s-03,-40,-36,-30,-28,-56,-42,-42,-48,-60,D8:07:B6:6E:4E:0A
s-03,-40,-56,-32,-30,-56,-48,-50,-48,-60,D8:07:B6:6E:4E:0A
s-03,-40,-36,-32,-30,-52,-42,-50,-48,-60,D8:07:B6:6E:4E:0A
s-03,-40,-38,-58,-52,-56,-48,-58,-48,-60,D8:07:B6:6E:4E:F4
s-03,-40,-38,-58,-28,-54,-48,-52,-46,-56,D8:07:B6:6E:4E:0A
s-03,-42,-38,-32,-28,-44,-46,-52,-46,-56,D8:07:B6:6E:4E:0A
s-03,-42,-40,-32,-30,-44,-46,-52,-46,-56,D8:07:B6:6E:4E:0A
s-03,-40,-38,-30,-32,-52,-46,-52,-48,-56,D8:07:B6:6E:4F:80
s-03,-40,-38,-30,-32,-50,-52,-52,-48,-56,D8:07:B6:6E:4F:80
s-03,-40,-38,-60,-28,-52,-52,-52,-48,-64,D8:07:B6:6E:4E:0A
s-03,-40,-38,-28,-30,-52,-46,-52,-48,-64,D8:07:B6:6E:4F:80
s-03,-40,-78,-30,-48,-52,-46,-52,-48,-54,D8:07:B6:6E:4F:80
s-03,-40,-40,-28,-48,-52,-54,-44,-48,-54,D8:07:B6:6E:4F:80
s-03,-40,-40,-32,-28,-50,-46,-48,-48,-54,D8:07:B6:6E:4E:0A
s-03,-40,-40,-30,-28,-50,-44,-48,-48,-54,D8:07:B6:6E:4E:0A
s-03,-40,-38,-30,-28,-50,-44,-48,-48,-54,D8:07:B6:6E:4E:0A
s-03,-40,-38,-30,-30,-50,-44,-48,-48,-60,D8:07:B6:6E:4E:0A
s-03,-40,-40,-30,-30,-52,-46,-46,-48,-60,D8:07:B6:6E:4E:0A
s-03,-40,-40,-30,-58,-52,-46,-46,-60,-58,D8:07:B6:6E:4F:80
s-03,-40,-38,-30,-58,-52,-46,-46,-48,-58,D8:07:B6:6E:4F:80
s-03,-40,-38,-32,-44,-52,-46,-46,-48,-58,D8:07:B6:6E:4F:80
s-03,-40,-38,-32,-28,-52,-46,-46,-48,-58,D8:07:B6:6E:4E:0A
s-03,-40,-38,-32,-28,-56,-44,-46,-48,-58,D8:07:B6:6E:4E:0A
s-03,-40,-38,-30,-28,-74,-46,-46,-60,-58,D8:07:B6:6E:4E:0A
s-03,-40,-38,-32,-28,-74,-46,-46,-46,-58,D8:07:B6:6E:4E:0A
s-03,-40,-36,-30,-28,-74,-46,-46,-48,-58,D8:07:B6:6E:4E:0A
s-03,-40,-56,-30,-28,-74,-42,-46,-48,-64,D8:07:B6:6E:4E:0A
s-03,-40,-38,-30,-30,-74,-44,-46,-48,-64,D8:07:B6:6E:4E:0A
s-03,-40,-44,-64,-28,-54,-44,-46,-50,-64,D8:07:B6:6E:4E:0A
s-03,-40,-40,-64,-28,-54,-44,-46,-50,-58,D8:07:B6:6E:4E:0A
s-03,-40,-40,-30,-28,-52,-44,-46,-48,-58,D8:07:B6:6E:4E:0A
s-03,-40,-38,-60,-28,-62,-48,-46,-44,-58,D8:07:B6:6E:4E:0A
s-03,-58,-38,-60,-30,-62,-48,-46,-46,-58,D8:07:B6:6E:4E:0A
s-03,-42,-40,-60,-30,-52,-46,-46,-46,-58,D8:07:B6:6E:4E:0A
s-03,-42,-40,-30,-30,-52,-46,-46,-60,-58,D8:07:B6:6E:4E:0A
s-03,-42,-38,-28,-48,-52,-46,-46,-60,-60,D8:07:B6:6E:4F:80
s-03,-42,-36,-30,-50,-52,-46,-46,-60,-58,D8:07:B6:6E:4F:80
s-03,-42,-36,-30,-50,-52,-42,-46,-60,-58,D8:07:B6:6E:4F:80
s-03,-40,-36,-30,-50,-52,-48,-46,-60,-62,D8:07:B6:6E:4F:80
s-03,-40,-38,-30,-28,-52,-46,-46,-52,-58,D8:07:B6:6E:4E:0A
s-03,-40,-38,-32,-28,-52,-46,-46,-48,-68,D8:07:B6:6E:4E:0A
s-03,-40,-38,-26,-28,-52,-44,-46,-46,-54,D8:07:B6:6E:4F:80
s-03,-40,-38,-30,-28,-52,-44,-46,-46,-60,D8:07:B6:6E:4E:0A
s-03,-40,-38,-30,-28,-52,-44,-46,-46,-60,D8:07:B6:6E:4E:0A
s-03,-40,-36,-30,-28,-54,-44,-46,-46,-56,D8:07:B6:6E:4E:0A
s-03,-40,-38,-32,-44,-50,-44,-56,-46,-52,D8:07:B6:6E:4F:80
s-03,-40,-40,-48,-28,-50,-46,-56,-46,-52,D8:07:B6:6E:4E:0A
s-03,-40,-40,-58,-30,-52,-44,-48,-48,-52,D8:07:B6:6E:4E:0A
s-03,-40,-40,-30,-46,-52,-44,-52,-48,-52,D8:07:B6:6E:4F:80
s-03,-40,-38,-52,-28,-52,-46,-52,-48,-56,D8:07:B6:6E:4E:0A
s-03,-40,-38,-30,-58,-52,-46,-66,-48,-56,D8:07:B6:6E:4F:80
s-03,-40,-38,-30,-30,-52,-46,-48,-48,-56,D8:07:B6:6E:4E:0A
s-03,-40,-38,-30,-28,-52,-44,-46,-46,-56,D8:07:B6:6E:4E:0A
s-03,-40,-38,-28,-30,-52,-44,-46,-46,-56,D8:07:B6:6E:4F:80
s-03,-40,-38,-28,-48,-52,-44,-46,-46,-56,D8:07:B6:6E:4F:80
s-03,-40,-56,-58,-30,-52,-44,-46,-46,-56,D8:07:B6:6E:4E:0A
s-03,-40,-38,-30,-28,-52,-44,-46,-46,-56,D8:07:B6:6E:4E:0A
s-03,-40,-40,-60,-28,-52,-44,-46,-48,-56,D8:07:B6:6E:4E:0A
s-03,-40,-34,-30,-28,-52,-44,-46,-48,-60,D8:07:B6:6E:4E:0A
s-03,-42,-34,-56,-58,-52,-46,-46,-46,-60,D8:07:B6:6E:4E:F4
s-03,-40,-40,-30,-58,-52,-46,-46,-46,-72,D8:07:B6:6E:4F:80
s-03,-42,-40,-32,-58,-52,-46,-46,-46,-72,D8:07:B6:6E:4F:80
s-03,-42,-38,-30,-58,-52,-42,-48,-46,-72,D8:07:B6:6E:4F:80
s-03,-42,-38,-30,-26,-52,-42,-46,-46,-72,D8:07:B6:6E:4E:0A
s-03,-40,-40,-44,-28,-52,-48,-46,-50,-58,D8:07:B6:6E:4E:0A
s-03,-40,-52,-44,-30,-52,-46,-46,-48,-58,D8:07:B6:6E:4E:0A
s-03,-40,-38,-44,-32,-52,-44,-48,-50,-58,D8:07:B6:6E:4E:0A
s-03,-40,-34,-52,-28,-54,-52,-46,-50,-58,D8:07:B6:6E:4E:0A
s-03,-40,-34,-32,-28,-54,-52,-42,-50,-60,D8:07:B6:6E:4E:0A
s-03,-40,-36,-26,-28,-54,-52,-42,-50,-60,D8:07:B6:6E:4F:80
s-03,-40,-38,-26,-30,-54,-52,-42,-48,-60,D8:07:B6:6E:4F:80
s-03,-40,-38,-30,-30,-54,-46,-42,-48,-60,D8:07:B6:6E:4E:0A
s-03,-40,-38,-30,-32,-54,-46,-46,-54,-60,D8:07:B6:6E:4F:80
s-03,-40,-40,-58,-56,-54,-66,-46,-54,-60,D8:07:B6:6E:4E:F4
s-03,-40,-40,-58,-56,-54,-66,-46,-48,-60,D8:07:B6:6E:4E:F4
s-03,-40,-40,-58,-56,-54,-66,-46,-48,-60,D8:07:B6:6E:4E:F4
s-03,-40,-40,-58,-28,-56,-44,-46,-48,-60,D8:07:B6:6E:4E:0A
s-03,-40,-40,-32,-30,-56,-44,-46,-50,-60,D8:07:B6:6E:4E:0A
s-03,-40,-38,-32,-50,-56,-44,-48,-50,-60,D8:07:B6:6E:4F:80
s-03,-40,-76,-30,-30,-54,-44,-48,-48,-60,D8:07:B6:6E:4E:0A
s-03,-40,-38,-32,-28,-52,-44,-48,-48,-60,D8:07:B6:6E:4E:0A
s-03,-40,-40,-32,-30,-52,-46,-48,-48,-60,D8:07:B6:6E:4E:0A
s-03,-42,-38,-32,-30,-52,-46,-48,-48,-60,D8:07:B6:6E:4E:0A
s-03,-42,-38,-28,-30,-52,-46,-48,-62,-60,D8:07:B6:6E:4F:80
s-03,-42,-38,-30,-30,-56,-46,-48,-62,-60,D8:07:B6:6E:4E:0A
s-03,-48,-30,-32,-30,-56,-42,-44,-46,-64,D8:07:B6:6E:4E:0A
s-03,-40,-36,-30,-60,-52,-42,-48,-52,-64,D8:07:B6:6E:4F:80
s-03,-42,-36,-30,-60,-52,-50,-48,-52,-64,D8:07:B6:6E:4F:80
s-03,-42,-44,-30,-28,-52,-68,-48,-52,-64,D8:07:B6:6E:4E:0A
s-03,-42,-44,-50,-28,-52,-68,-44,-52,-64,D8:07:B6:6E:4E:0A
s-03,-40,-38,-48,-28,-52,-68,-44,-52,-64,D8:07:B6:6E:4E:0A
s-03,-40,-54,-32,-28,-52,-68,-44,-48,-64,D8:07:B6:6E:4E:0A
s-03,-42,-38,-30,-28,-52,-68,-44,-46,-70,D8:07:B6:6E:4E:0A
s-03,-40,-40,-30,-28,-52,-48,-44,-48,-70,D8:07:B6:6E:4E:0A
s-03,-40,-70,-30,-44,-52,-46,-44,-48,-70,D8:07:B6:6E:4F:80
s-03,-42,-38,-30,-28,-52,-46,-46,-46,-70,D8:07:B6:6E:4E:0A
s-03,-40,-40,-30,-30,-52,-46,-46,-46,-70,D8:07:B6:6E:4E:0A
s-03,-40,-40,-28,-30,-52,-46,-46,-46,-68,D8:07:B6:6E:4F:80
s-03,-40,-40,-32,-28,-52,-46,-44,-46,-68,D8:07:B6:6E:4E:0A
s-03,-40,-38,-30,-28,-48,-56,-44,-46,-68,D8:07:B6:6E:4E:0A
s-03,-42,-56,-30,-28,-48,-56,-46,-48,-68,D8:07:B6:6E:4E:0A
s-03,-42,-40,-32,-28,-48,-56,-48,-48,-68,D8:07:B6:6E:4E:0A
s-03,-42,-40,-32,-30,-48,-56,-44,-48,-68,D8:07:B6:6E:4E:0A
s-03,-40,-40,-32,-28,-48,-56,-44,-48,-68,D8:07:B6:6E:4E:0A
s-03,-40,-44,-30,-28,-54,-46,-44,-48,-68,D8:07:B6:6E:4E:0A
s-03,-40,-44,-30,-32,-54,-44,-44,-48,-68,D8:07:B6:6E:4F:80
s-03,-40,-56,-30,-28,-56,-44,-44,-48,-60,D8:07:B6:6E:4E:0A
s-03,-40,-36,-30,-28,-52,-44,-44,-48,-60,D8:07:B6:6E:4E:0A
s-03,-40,-52,-30,-28,-58,-44,-44,-46,-60,D8:07:B6:6E:4E:0A
s-03,-42,-52,-30,-30,-52,-46,-44,-46,-60,D8:07:B6:6E:4E:0A
s-03,-42,-34,-32,-28,-56,-46,-44,-46,-58,D8:07:B6:6E:4E:0A
s-03,-40,-40,-30,-28,-56,-46,-44,-42,-58,D8:07:B6:6E:4E:0A
s-03,-42,-40,-30,-30,-56,-46,-44,-42,-58,D8:07:B6:6E:4E:0A
s-03,-42,-40,-30,-28,-56,-46,-44,-42,-58,D8:07:B6:6E:4E:0A
s-03,-42,-40,-30,-28,-56,-46,-44,-42,-58,D8:07:B6:6E:4E:0A
s-03,-42,-38,-30,-30,-56,-48,-44,-44,-58,D8:07:B6:6E:4E:0A
s-03,-42,-40,-30,-30,-56,-46,-44,-44,-58,D8:07:B6:6E:4E:0A
s-03,-42,-40,-32,-30,-56,-46,-46,-44,-62,D8:07:B6:6E:4E:0A
s-03,-42,-40,-30,-28,-60,-46,-46,-44,-62,D8:07:B6:6E:4E:0A
s-03,-44,-40,-50,-52,-60,-46,-46,-44,-62,D8:07:B6:6E:4E:F4
s-03,-40,-40,-50,-44,-60,-46,-44,-44,-62,D8:07:B6:6E:4E:F4
s-03,-40,-40,-54,-30,-60,-46,-42,-44,-62,D8:07:B6:6E:4E:0A
s-03,-40,-40,-54,-30,-54,-46,-42,-44,-62,D8:07:B6:6E:4E:0A
s-03,-40,-42,-32,-30,-54,-42,-42,-44,-62,D8:07:B6:6E:4E:0A
s-03,-42,-42,-32,-64,-54,-42,-42,-42,-66,D8:07:B6:6E:4F:80
s-03,-42,-40,-30,-50,-54,-42,-42,-42,-64,D8:07:B6:6E:4F:80
s-03,-42,-40,-30,-50,-48,-60,-44,-42,-64,D8:07:B6:6E:4F:80
s-03,-42,-40,-50,-50,-48,-60,-44,-42,-66,D8:07:B6:6E:4E:F4
s-03,-42,-38,-30,-50,-48,-44,-44,-42,-66,D8:07:B6:6E:4F:80
s-03,-42,-38,-30,-28,-48,-48,-44,-42,-72,D8:07:B6:6E:4E:0A
s-03,-42,-38,-60,-28,-56,-46,-44,-44,-72,D8:07:B6:6E:4E:0A
s-03,-38,-38,-30,-26,-56,-46,-44,-44,-72,D8:07:B6:6E:4E:0A
s-03,-38,-36,-28,-28,-56,-46,-48,-42,-72,D8:07:B6:6E:4E:0A
s-03,-38,-36,-30,-28,-56,-60,-48,-44,-72,D8:07:B6:6E:4E:0A
s-03,-38,-36,-30,-28,-56,-60,-46,-44,-72,D8:07:B6:6E:4E:0A
s-03,-40,-54,-52,-30,-56,-60,-46,-42,-72,D8:07:B6:6E:4E:0A
s-03,-40,-54,-52,-30,-56,-60,-46,-44,-72,D8:07:B6:6E:4E:0A
s-03,-40,-40,-30,-30,-56,-60,-46,-44,-72,D8:07:B6:6E:4E:0A
s-03,-40,-40,-48,-28,-56,-46,-46,-42,-72,D8:07:B6:6E:4E:0A
s-03,-40,-38,-30,-28,-56,-46,-46,-44,-66,D8:07:B6:6E:4E:0A
s-03,-40,-56,-30,-30,-56,-44,-46,-44,-66,D8:07:B6:6E:4E:0A
s-03,-42,-40,-30,-28,-56,-44,-46,-44,-68,D8:07:B6:6E:4E:0A
s-03,-42,-40,-30,-30,-56,-48,-46,-42,-68,D8:07:B6:6E:4E:0A
s-03,-40,-40,-28,-32,-56,-46,-46,-42,-66,D8:07:B6:6E:4F:80
s-03,-40,-40,-28,-30,-56,-46,-46,-42,-66,D8:07:B6:6E:4F:80
s-03,-42,-36,-32,-30,-56,-46,-46,-42,-66,D8:07:B6:6E:4E:0A
s-03,-38,-42,-32,-30,-56,-46,-48,-42,-66,D8:07:B6:6E:4E:0A
s-03,-40,-40,-26,-28,-56,-46,-48,-42,-66,D8:07:B6:6E:4F:80
s-03,-42,-36,-26,-28,-56,-50,-40,-42,-66,D8:07:B6:6E:4F:80
s-03,-40,-40,-30,-30,-56,-46,-40,-44,-66,D8:07:B6:6E:4E:0A
s-03,-42,-40,-74,-26,-56,-46,-46,-42,-66,D8:07:B6:6E:4E:0A
s-03,-42,-38,-30,-82,-56,-46,-48,-42,-66,D8:07:B6:6E:4F:80
s-03,-36,-28,-32,-24,-44,-56,-42,-46,-64,D8:07:B6:6E:4E:0A
s-03,-36,-30,-32,-32,-44,-56,-34,-44,-76,D8:07:B6:6E:4E:F4
s-03,-40,-30,-32,-32,-44,-46,-34,-52,-58,D8:07:B6:6E:4E:F4
s-03,-40,-44,-32,-32,-42,-46,-34,-52,-58,D8:07:B6:6E:4F:80
s-03,-40,-56,-32,-26,-44,-58,-38,-50,-64,D8:07:B6:6E:4E:0A
s-03,-40,-32,-32,-26,-44,-58,-38,-74,-54,D8:07:B6:6E:4E:0A
s-03,-38,-30,-30,-44,-44,-58,-38,-46,-64,D8:07:B6:6E:4E:F4
s-03,-38,-30,-30,-34,-44,-58,-38,-46,-64,D8:07:B6:6E:4E:F4
s-03,-38,-32,-32,-24,-70,-58,-38,-50,-64,D8:07:B6:6E:4E:0A
s-03,-38,-30,-32,-28,-70,-58,-38,-50,-64,D8:07:B6:6E:4E:0A
s-03,-40,-32,-32,-26,-46,-60,-38,-50,-60,D8:07:B6:6E:4E:0A
s-03,-40,-32,-32,-26,-46,-58,-38,-46,-60,D8:07:B6:6E:4E:0A
s-03,-38,-32,-32,-26,-44,-58,-38,-46,-66,D8:07:B6:6E:4E:0A
s-03,-40,-32,-30,-24,-44,-58,-38,-74,-64,D8:07:B6:6E:4E:0A
s-03,-40,-32,-56,-26,-44,-54,-40,-48,-64,D8:07:B6:6E:4E:0A
s-03,-40,-32,-32,-26,-44,-54,-40,-48,-64,D8:07:B6:6E:4E:0A
s-03,-40,-30,-32,-28,-44,-58,-40,-48,-64,D8:07:B6:6E:4E:0A
s-03,-40,-30,-32,-28,-44,-56,-60,-60,-64,D8:07:B6:6E:4E:0A
s-03,-40,-30,-32,-26,-44,-56,-60,-48,-64,D8:07:B6:6E:4E:0A
s-03,-42,-30,-32,-26,-44,-54,-40,-48,-64,D8:07:B6:6E:4E:0A
s-03,-36,-56,-32,-26,-42,-54,-40,-50,-64,D8:07:B6:6E:4E:0A
s-03,-40,-56,-32,-26,-42,-54,-40,-50,-64,D8:07:B6:6E:4E:0A
s-03,-38,-30,-32,-26,-42,-58,-40,-50,-64,D8:07:B6:6E:4E:0A
s-03,-38,-30,-32,-60,-42,-52,-40,-46,-64,D8:07:B6:6E:4E:F4
s-03,-38,-30,-32,-60,-42,-52,-40,-50,-64,D8:07:B6:6E:4E:F4
s-03,-38,-30,-32,-24,-42,-52,-40,-50,-64,D8:07:B6:6E:4E:0A
s-03,-38,-32,-32,-44,-42,-52,-40,-50,-64,D8:07:B6:6E:4E:F4
s-03,-38,-30,-30,-26,-46,-52,-40,-46,-64,D8:07:B6:6E:4E:0A
s-03,-38,-30,-30,-24,-46,-52,-40,-48,-66,D8:07:B6:6E:4E:0A
s-03,-38,-32,-32,-26,-46,-52,-38,-50,-66,D8:07:B6:6E:4E:0A
s-03,-44,-32,-66,-26,-46,-50,-38,-50,-66,D8:07:B6:6E:4E:0A
s-03,-44,-32,-30,-26,-44,-50,-38,-52,-60,D8:07:B6:6E:4E:0A
